route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,trip_short_name,direction_id,block_id,shape_id
63794,274388_7954,21626716_7954,OLKUSZ Dworzec PKP (pętla),0,,,,
63794,274388_7954,21626717_7954,OLKUSZ Dworzec PKP (pętla),0,,,,
63794,274388_7953,21626718_7953,OLKUSZ Dworzec PKP (pętla),0,,,,
63794,274388_7953,21626719_7953,OLKUSZ Dworzec PKP (pętla),0,,,,
63794,274388_7953,21626720_7953,OLKUSZ Dworzec PKP (pętla),0,,,,
63794,274388_7953,21626721_7953,OLKUSZ Dworzec PKP (pętla),0,,,,
63794,274388_7953,21626722_7953,OLKUSZ Dworzec PKP (pętla),0,,,,
SKA2,2023_2024_1513288,2023_2024_1513288,,,39537 SKA2,,,
SKA3,2023_2024_1529961,2023_2024_1529961,,,30768/9 SKA3,,,
SKA3,2023_2024_945871,2023_2024_945871,,,30778/9 SKA3,,,
SKA3,2023_2024_1522695,2023_2024_1522695,,,30738/9 SKA3,,,
SKA1,2023_2024_1513340,2023_2024_1513340,,,33338/9 SKA1,,,
SKA2,2023_2024_944540,2023_2024_944540,,,39586 SKA2,,,
SKA2,2023_2024_1153260,2023_2024_1153260,,,33802 SKA2,,,
SKA3,2023_2024_945640,2023_2024_945640,,,30778/9 SKA3,,,
SKA2,2023_2024_1529893,2023_2024_1529893,,,39588 SKA2,,,
SKA2,2023_2024_1521234,2023_2024_1521234,,,39517 SKA2,,,
SKA1,2023_2024_930107,2023_2024_930107,,,33336/7 SKA1,,,
SKA3,2023_2024_1522893,2023_2024_1522893,,,30714/5 SKA3,,,
SKA2,2023_2024_1530332,2023_2024_1530332,,,39588 SKA2,,,
SKA2,2023_2024_1529883,2023_2024_1529883,,,39533 SKA2,,,
SKA2,2023_2024_1521552,2023_2024_1521552,,,39564 SKA2,,,
SKA3,2023_2024_1522735,2023_2024_1522735,,,30710/1 SKA3,,,
SKA1,2023_2024_1512895,2023_2024_1512895,,,33260/1 SKA1,,,
SKA1,2023_2024_1512864,2023_2024_1512864,,,33256/7 SKA1,,,
SKA2,2023_2024_1522864,2023_2024_1522864,,,23855 SKA2,,,
SKA2,2023_2024_1521399,2023_2024_1521399,,,33865 SKA2,,,
SKA2,2023_2024_1513089,2023_2024_1513089,,,39552 SKA2,,,
SKA2,2023_2024_1521068,2023_2024_1521068,,,32808 SKA2,,,
SKA2,2023_2024_1521124,2023_2024_1521124,,,32576 SKA2,,,
SKA2,2023_2024_1153148,2023_2024_1153148,,,39521 SKA2,,,
SKA3,2023_2024_1542279,2023_2024_1542279,,,30732/3 SKA3,,,
SKA2,2023_2024_1542147,2023_2024_1542147,,,39535 SKA2,,,
SKA2,2023_2024_1529175,2023_2024_1529175,,,33806 SKA2,,,
SKA2,2023_2024_1521140,2023_2024_1521140,,,23871 SKA2,,,
SKA2,2023_2024_1530164,2023_2024_1530164,,,39513 SKA2,,,
SKA2,2023_2024_1522294,2023_2024_1522294,,,39578 SKA2,,,
SKA2,2023_2024_1530354,2023_2024_1530354,,,32808 SKA2,,,
SKA2,2023_2024_1522873,2023_2024_1522873,,,23855 SKA2,,,
SKA3,2023_2024_1522639,2023_2024_1522639,,,30778/9 SKA3,,,
SKA2,2023_2024_1513096,2023_2024_1513096,,,39552 SKA2,,,
SKA2,2023_2024_1521299,2023_2024_1521299,,,23847 SKA2,,,
SKA2,2023_2024_1530394,2023_2024_1530394,,,39513 SKA2,,,
SKA3,2023_2024_1522726,2023_2024_1522726,,,30762/3 SKA3,,,
SKA2,2023_2024_1529663,2023_2024_1529663,,,39576 SKA2,,,
SKA2,2023_2024_1521196,2023_2024_1521196,,,33806 SKA2,,,
SKA1,2023_2024_930044,2023_2024_930044,,,33304/5 SKA1,,,
SKA2,2023_2024_1530336,2023_2024_1530336,,,39588 SKA2,,,
SKA1,2023_2024_1035870,2023_2024_1035870,,,33371 SKA1,,,
SKA2,2023_2024_931138,2023_2024_931138,,,23843 SKA2,,,
SKA2,2023_2024_1529126,2023_2024_1529126,,,39584 SKA2,,,
SKA2,2023_2024_1529235,2023_2024_1529235,,,33802 SKA2,,,
SKA2,2023_2024_1522923,2023_2024_1522923,,,39568 SKA2,,,
SKA3,2023_2024_1522937,2023_2024_1522937,,,33480/1 SKA3,,,
SKA3,2023_2024_945001,2023_2024_945001,,,33404/5 SKA3,,,
BELIANSKY EXPRESS,2023_2024_609150,2023_2024_609150,,,8363 BELIANSKY EXPRESS,,,
SKA1,2023_2024_1513422,2023_2024_1513422,,,33350/1 SKA1,,,
SKA2,2023_2024_1513392,2023_2024_1513392,,,39552 SKA2,,,
SKA3,2023_2024_1522217,2023_2024_1522217,,,33486 SKA3,,,
SKA3,2023_2024_1548178,2023_2024_1548178,,,30732/3 SKA3,,,
SKA3,2023_2024_1522640,2023_2024_1522640,,,30778/9 SKA3,,,
SKA2,2023_2024_943721,2023_2024_943721,,,33861 SKA2,,,
SKA3,2023_2024_1522731,2023_2024_1522731,,,30710/1 SKA3,,,
SKA2,2023_2024_1530393,2023_2024_1530393,,,39513 SKA2,,,
SKA1,2023_2024_1513056,2023_2024_1513056,,,33262 SKA1,,,
SKA1,2023_2024_1513546,2023_2024_1513546,,,33368/9 SKA1,,,
SKA3,2023_2024_1529922,2023_2024_1529922,,,30754/5 SKA3,,,
SKA2,2023_2024_1523031,2023_2024_1523031,,,39527 SKA2,,,
SKA3,2023_2024_1522747,2023_2024_1522747,,,30768/9 SKA3,,,
SKA2,2023_2024_1521142,2023_2024_1521142,,,23871 SKA2,,,
SKA3,2023_2024_1522774,2023_2024_1522774,,,30780/1 SKA3,,,
SKA3,2023_2024_1522721,2023_2024_1522721,,,30704/5 SKA3,,,
SKA3,2023_2024_1530014,2023_2024_1530014,,,30750/1 SKA3,,,
SKA2,2023_2024_1522372,2023_2024_1522372,,,39533 SKA2,,,
SKA2,2023_2024_1530329,2023_2024_1530329,,,39588 SKA2,,,
SKA3,2023_2024_1152889,2023_2024_1152889,,,33409 SKA3,,,
SKA1,2023_2024_1513425,2023_2024_1513425,,,33937 SKA1,,,
SKA2,2023_2024_1521250,2023_2024_1521250,,,39572 SKA2,,,
SKA2,2023_2024_1521368,2023_2024_1521368,,,39570 SKA2,,,
SKA1,2023_2024_1530075,2023_2024_1530075,,,33266 SKA1,,,
SKA2,2023_2024_1522595,2023_2024_1522595,,,39556 SKA2,,,
SKA1,2023_2024_1512813,2023_2024_1512813,,,33244/5 SKA1,,,
SKA1,2023_2024_1513511,2023_2024_1513511,,,33228/9 SKA1,,,
SKA3,2023_2024_944901,2023_2024_944901,,,33427 SKA3,,,
SKA2,2023_2024_1529343,2023_2024_1529343,,,23849 SKA2,,,
SKA1,2023_2024_1179413,2023_2024_1179413,,,33922 SKA1,,,
SKA1,2023_2024_930139,2023_2024_930139,,,33252/3 SKA1,,,
SKA2,2023_2024_1523019,2023_2024_1523019,,,32566 SKA2,,,
SKA1,2023_2024_1512972,2023_2024_1512972,,,33266 SKA1,,,
SKA2,2023_2024_943722,2023_2024_943722,,,39529 SKA2,,,
SKA1,2023_2024_1513424,2023_2024_1513424,,,33358 SKA1,,,
SKA2,2023_2024_945211,2023_2024_945211,,,23855 SKA2,,,
SKA2,2023_2024_1520987,2023_2024_1520987,,,33869 SKA2,,,
SKA2,2023_2024_1521190,2023_2024_1521190,,,33806 SKA2,,,
SKA2,2023_2024_1521225,2023_2024_1521225,,,39517 SKA2,,,
SKA2,2023_2024_1153283,2023_2024_1153283,,,33853 SKA2,,,
SKA1,2023_2024_1513124,2023_2024_1513124,,,33218/9 SKA1,,,
SKA2,2023_2024_1530398,2023_2024_1530398,,,39513 SKA2,,,
SKA3,2023_2024_1522713,2023_2024_1522713,,,30704/5 SKA3,,,
SKA1,2023_2024_1512829,2023_2024_1512829,,,33352/3 SKA1,,,
SKA2,2023_2024_1542274,2023_2024_1542274,,,32834 SKA2,,,
SKA3,2023_2024_1513191,2023_2024_1513191,,,33450 SKA3,,,
SKA3,2023_2024_1522755,2023_2024_1522755,,,33474/5 SKA3,,,
SKA2,2023_2024_1529862,2023_2024_1529862,,,39531 SKA2,,,
SKA2,2023_2024_1522189,2023_2024_1522189,,,23849 SKA2,,,
SKA2,2023_2024_1523030,2023_2024_1523030,,,39527 SKA2,,,
SKA2,2023_2024_1529037,2023_2024_1529037,,,33869 SKA2,,,
SKA2,2023_2024_1529271,2023_2024_1529271,,,33810 SKA2,,,
SKA2,2023_2024_1522869,2023_2024_1522869,,,23855 SKA2,,,
SKA1,2023_2024_1513129,2023_2024_1513129,,,33226/7 SKA1,,,
SKA3,2023_2024_1522473,2023_2024_1522473,,,30718/9 SKA3,,,
SKA2,2023_2024_1529063,2023_2024_1529063,,,39505 SKA2,,,
SKA3,2023_2024_1522358,2023_2024_1522358,,,30782/3 SKA3,,,
SKA1,2023_2024_930680,2023_2024_930680,,,33254/5 SKA1,,,
SKA3,2023_2024_1522719,2023_2024_1522719,,,30704/5 SKA3,,,
SKA2,2023_2024_1521042,2023_2024_1521042,,,39505 SKA2,,,
SKA2,2023_2024_1521002,2023_2024_1521002,,,32828 SKA2,,,
SKA2,2023_2024_944534,2023_2024_944534,,,39531 SKA2,,,
SKA2,2023_2024_1520834,2023_2024_1520834,,,32566 SKA2,,,
DUNAJEC,2023_2024_1529367,2023_2024_1529367,,,33136 DUNAJEC,,,
SKA3,2023_2024_1530051,2023_2024_1530051,,,30766/7 SKA3,,,
SKA2,2023_2024_1153087,2023_2024_1153087,,,39552 SKA2,,,
SKA2,2023_2024_1521360,2023_2024_1521360,,,39570 SKA2,,,
SKA3,2023_2024_1529877,2023_2024_1529877,,,30782/3 SKA3,,,
SKA1,2023_2024_1513419,2023_2024_1513419,,,33242/3 SKA1,,,
SKA2,2023_2024_1153088,2023_2024_1153088,,,39552 SKA2,,,
SKA2,2023_2024_1521597,2023_2024_1521597,,,33861 SKA2,,,
SKA3,2023_2024_1529936,2023_2024_1529936,,,30704/5 SKA3,,,
SKA2,2023_2024_1529052,2023_2024_1529052,,,23843 SKA2,,,
SKA2,2023_2024_1521589,2023_2024_1521589,,,33810 SKA2,,,
SKA2,2023_2024_1529107,2023_2024_1529107,,,33865 SKA2,,,
SKA2,2023_2024_1521455,2023_2024_1521455,,,39584 SKA2,,,
SKA2,2023_2024_1153287,2023_2024_1153287,,,33853 SKA2,,,
SKA2,2023_2024_1521205,2023_2024_1521205,,,33857 SKA2,,,
SKA1,2023_2024_930764,2023_2024_930764,,,33262 SKA1,,,
SKA3,2023_2024_944646,2023_2024_944646,,,33407 SKA3,,,
SKA3,2023_2024_1529797,2023_2024_1529797,,,33421 SKA3,,,
DUNAJEC,2023_2024_943909,2023_2024_943909,,,33136 DUNAJEC,,,
SKA2,2023_2024_1522882,2023_2024_1522882,,,23855 SKA2,,,
SKA1,2023_2024_1513127,2023_2024_1513127,,,33326/7 SKA1,,,
SKA1,2023_2024_1513526,2023_2024_1513526,,,33352/3 SKA1,,,
SKA2,2023_2024_1521230,2023_2024_1521230,,,39517 SKA2,,,
SKA2,2023_2024_1530077,2023_2024_1530077,,,39525 SKA2,,,
SKA2,2023_2024_1529082,2023_2024_1529082,,,39515 SKA2,,,
SKA1,2023_2024_931407,2023_2024_931407,,,33354 SKA1,,,
SKA2,2023_2024_1522300,2023_2024_1522300,,,39578 SKA2,,,
SKA2,2023_2024_1521404,2023_2024_1521404,,,33865 SKA2,,,
SKA2,2023_2024_1529072,2023_2024_1529072,,,39560 SKA2,,,
SKA1,2023_2024_930314,2023_2024_930314,,,33244/5 SKA1,,,
SKA2,2023_2024_1520999,2023_2024_1520999,,,32828 SKA2,,,
SKA2,2023_2024_1529863,2023_2024_1529863,,,39586 SKA2,,,
SKA2,2023_2024_1522856,2023_2024_1522856,,,32200 SKA2,,,
SKA2,2023_2024_1521252,2023_2024_1521252,,,39572 SKA2,,,
SKA3,2023_2024_1520937,2023_2024_1520937,,,33409 SKA3,,,
SKA3,2023_2024_1522772,2023_2024_1522772,,,30780/1 SKA3,,,
SKA3,2023_2024_944950,2023_2024_944950,,,33466 SKA3,,,
SKA3,2023_2024_943424,2023_2024_943424,,,33403 SKA3,,,
SKA3,2023_2024_1522131,2023_2024_1522131,,,33418/9 SKA3,,,
SKA2,2023_2024_1521543,2023_2024_1521543,,,39564 SKA2,,,
SKA2,2023_2024_1513368,2023_2024_1513368,,,39535 SKA2,,,
SKA2,2023_2024_1522665,2023_2024_1522665,,,39525 SKA2,,,
SKA2,2023_2024_1521464,2023_2024_1521464,,,39584 SKA2,,,
SKA2,2023_2024_1542269,2023_2024_1542269,,,32834 SKA2,,,
SKA2,2023_2024_1529105,2023_2024_1529105,,,33865 SKA2,,,
SKA3,2023_2024_1529973,2023_2024_1529973,,,30780/1 SKA3,,,
SKA2,2023_2024_1522302,2023_2024_1522302,,,39578 SKA2,,,
SKA3,2023_2024_1522510,2023_2024_1522510,,,33466 SKA3,,,
SKA2,2023_2024_945654,2023_2024_945654,,,39580 SKA2,,,
SKA2,2023_2024_1529074,2023_2024_1529074,,,39560 SKA2,,,
SKA2,2023_2024_1529131,2023_2024_1529131,,,39537 SKA2,,,
SKA2,2023_2024_1521158,2023_2024_1521158,,,39535 SKA2,,,
SKA2,2023_2024_1522577,2023_2024_1522577,,,39556 SKA2,,,
SKA2,2023_2024_1529026,2023_2024_1529026,,,39574 SKA2,,,
SKA2,2023_2024_1529647,2023_2024_1529647,,,39568 SKA2,,,
SKA2,2023_2024_1521074,2023_2024_1521074,,,32808 SKA2,,,
SKA2,2023_2024_1529017,2023_2024_1529017,,,39574 SKA2,,,
SKA2,2023_2024_943727,2023_2024_943727,,,39584 SKA2,,,
SKA2,2023_2024_1521039,2023_2024_1521039,,,39505 SKA2,,,
SKA1,2023_2024_930323,2023_2024_930323,,,33256/7 SKA1,,,
SKA3,2023_2024_1522717,2023_2024_1522717,,,30704/5 SKA3,,,
SKA3,2023_2024_1529243,2023_2024_1529243,,,33401 SKA3,,,
SKA3,2023_2024_1529958,2023_2024_1529958,,,30768/9 SKA3,,,
DUNAJEC,2023_2024_1529761,2023_2024_1529761,,,33127 DUNAJEC,,,
SKA1,2023_2024_931342,2023_2024_931342,,,33306/7 SKA1,,,
SKA2,2023_2024_1521602,2023_2024_1521602,,,33861 SKA2,,,
SKA3,2023_2024_946271,2023_2024_946271,,,30704/5 SKA3,,,
SKA3,2023_2024_1529798,2023_2024_1529798,,,33421 SKA3,,,
SKA2,2023_2024_946870,2023_2024_946870,,,33816 SKA2,,,
SKA1,2023_2024_1513560,2023_2024_1513560,,,33371 SKA1,,,
SKA2,2023_2024_943205,2023_2024_943205,,,39529 SKA2,,,
SKA2,2023_2024_1521528,2023_2024_1521528,,,39509 SKA2,,,
SKA2,2023_2024_1522860,2023_2024_1522860,,,32200 SKA2,,,
SKA3,2023_2024_931245,2023_2024_931245,,,33431 SKA3,,,
SKA1,2023_2024_1513423,2023_2024_1513423,,,33250/1 SKA1,,,
SKA3,2023_2024_944832,2023_2024_944832,,,30718/9 SKA3,,,
SKA3,2023_2024_1522704,2023_2024_1522704,,,30754/5 SKA3,,,
SKA2,2023_2024_1548363,2023_2024_1548363,,,32834 SKA2,,,
SKA2,2023_2024_1521000,2023_2024_1521000,,,32828 SKA2,,,
SKA3,2023_2024_1522716,2023_2024_1522716,,,30704/5 SKA3,,,
SKA2,2023_2024_1530396,2023_2024_1530396,,,39513 SKA2,,,
SKA3,2023_2024_1529969,2023_2024_1529969,,,33474/5 SKA3,,,
SKA1,2023_2024_1512932,2023_2024_1512932,,,33368/9 SKA1,,,
SKA1,2023_2024_1513334,2023_2024_1513334,,,33222/3 SKA1,,,
SKA2,2023_2024_1522985,2023_2024_1522985,,,39503 SKA2,,,
SKA2,2023_2024_990754,2023_2024_990754,,,32834 SKA2,,,
SKA2,2023_2024_1521568,2023_2024_1521568,,,39564 SKA2,,,
SKA2,2023_2024_1529221,2023_2024_1529221,,,32832 SKA2,,,
SKA2,2023_2024_1523028,2023_2024_1523028,,,23863 SKA2,,,
SKA1,2023_2024_930143,2023_2024_930143,,,33364/5 SKA1,,,
SKA2,2023_2024_1523032,2023_2024_1523032,,,39527 SKA2,,,
SKA3,2023_2024_1529944,2023_2024_1529944,,,30762/3 SKA3,,,
SKA2,2023_2024_1513365,2023_2024_1513365,,,39535 SKA2,,,
SKA3,2023_2024_1522531,2023_2024_1522531,,,30772/3 SKA3,,,
SKA3,2023_2024_1522706,2023_2024_1522706,,,30754/5 SKA3,,,
SKA1,2023_2024_930194,2023_2024_930194,,,33266 SKA1,,,
SKA3,2023_2024_1548510,2023_2024_1548510,,,33427 SKA3,,,
SKA2,2023_2024_1523014,2023_2024_1523014,,,32566 SKA2,,,
SKA3,2023_2024_1548157,2023_2024_1548157,,,30788/9 SKA3,,,
SKA1,2023_2024_930146,2023_2024_930146,,,33260/1 SKA1,,,
SKA3,2023_2024_1522846,2023_2024_1522846,,,30758/9 SKA3,,,
SKA3,2023_2024_1522244,2023_2024_1522244,,,30716/7 SKA3,,,
SKA2,2023_2024_1521139,2023_2024_1521139,,,23871 SKA2,,,
SKA3,2023_2024_1529637,2023_2024_1529637,,,30714/5 SKA3,,,
SKA2,2023_2024_1521259,2023_2024_1521259,,,39572 SKA2,,,
SKA2,2023_2024_1521136,2023_2024_1521136,,,32576 SKA2,,,
SKA2,2023_2024_1529157,2023_2024_1529157,,,39554 SKA2,,,
SKA2,2023_2024_1153007,2023_2024_1153007,,,33869 SKA2,,,
SKA2,2023_2024_1513094,2023_2024_1513094,,,39552 SKA2,,,
SKA1,2023_2024_930318,2023_2024_930318,,,33352/3 SKA1,,,
SKA3,2023_2024_1522566,2023_2024_1522566,,,30702/3 SKA3,,,
SKA1,2023_2024_930736,2023_2024_930736,,,33332/3 SKA1,,,
SKA2,2023_2024_1521121,2023_2024_1521121,,,32576 SKA2,,,
SKA2,2023_2024_1529066,2023_2024_1529066,,,39560 SKA2,,,
SKA1,2023_2024_1513398,2023_2024_1513398,,,33310/1 SKA1,,,
SKA1,2023_2024_1179409,2023_2024_1179409,,,33931 SKA1,,,
SKA2,2023_2024_1521059,2023_2024_1521059,,,39560 SKA2,,,
SKA2,2023_2024_1521273,2023_2024_1521273,,,32832 SKA2,,,
SKA2,2023_2024_1530141,2023_2024_1530141,,,39531 SKA2,,,
SKA2,2023_2024_931017,2023_2024_931017,,,39533 SKA2,,,
SKA2,2023_2024_1521202,2023_2024_1521202,,,33806 SKA2,,,
SKA2,2023_2024_1520796,2023_2024_1520796,,,39503 SKA2,,,
SKA1,2023_2024_1512937,2023_2024_1512937,,,33368/9 SKA1,,,
SKA3,2023_2024_944529,2023_2024_944529,,,30782/3 SKA3,,,
SKA2,2023_2024_1521109,2023_2024_1521109,,,32576 SKA2,,,
SKA2,2023_2024_1520833,2023_2024_1520833,,,39511 SKA2,,,
SKA2,2023_2024_1521378,2023_2024_1521378,,,39570 SKA2,,,
SKA1,2023_2024_1513506,2023_2024_1513506,,,33320/1 SKA1,,,
SKA1,2023_2024_1530074,2023_2024_1530074,,,33264 SKA1,,,
SKA2,2023_2024_1520856,2023_2024_1520856,,,32566 SKA2,,,
SKA2,2023_2024_1522839,2023_2024_1522839,,,39501 SKA2,,,
SKA2,2023_2024_1529624,2023_2024_1529624,,,23855 SKA2,,,
SKA2,2023_2024_1521149,2023_2024_1521149,,,23871 SKA2,,,
SKA2,2023_2024_1522206,2023_2024_1522206,,,39562 SKA2,,,
SKA2,2023_2024_945388,2023_2024_945388,,,23855 SKA2,,,
SKA1,2023_2024_930678,2023_2024_930678,,,33356/7 SKA1,,,
SKA2,2023_2024_1521117,2023_2024_1521117,,,32576 SKA2,,,
SKA2,2023_2024_1542272,2023_2024_1542272,,,32834 SKA2,,,
SKA3,2023_2024_944777,2023_2024_944777,,,33403 SKA3,,,
SKA2,2023_2024_1523038,2023_2024_1523038,,,39527 SKA2,,,
SKA3,2023_2024_1530053,2023_2024_1530053,,,30766/7 SKA3,,,
SKA2,2023_2024_1529031,2023_2024_1529031,,,33869 SKA2,,,
SKA3,2023_2024_1530063,2023_2024_1530063,,,30778/9 SKA3,,,
SKA2,2023_2024_1529143,2023_2024_1529143,,,39537 SKA2,,,
SKA3,2023_2024_1542300,2023_2024_1542300,,,30732/3 SKA3,,,
SKA1,2023_2024_930748,2023_2024_930748,,,33340/1 SKA1,,,
SKA2,2023_2024_1153313,2023_2024_1153313,,,33806 SKA2,,,
SKA3,2023_2024_1522508,2023_2024_1522508,,,33404/5 SKA3,,,
SKA2,2023_2024_1521539,2023_2024_1521539,,,39564 SKA2,,,
SKA1,2023_2024_931146,2023_2024_931146,,,33210/1 SKA1,,,
SKA3,2023_2024_1530623,2023_2024_1530623,,,30714/5 SKA3,,,
SKA2,2023_2024_1529065,2023_2024_1529065,,,39505 SKA2,,,
SKA2,2023_2024_1529196,2023_2024_1529196,,,39572 SKA2,,,
SKA3,2023_2024_1522238,2023_2024_1522238,,,33468 SKA3,,,
SKA3,2023_2024_1522739,2023_2024_1522739,,,30710/1 SKA3,,,
SKA2,2023_2024_1520879,2023_2024_1520879,,,39527 SKA2,,,
SKA3,2023_2024_945087,2023_2024_945087,,,33476 SKA3,,,
SKA3,2023_2024_1522885,2023_2024_1522885,,,30714/5 SKA3,,,
SKA3,2023_2024_944845,2023_2024_944845,,,30776/7 SKA3,,,
SKA1,2023_2024_930672,2023_2024_930672,,,33240/1 SKA1,,,
SKA3,2023_2024_1513311,2023_2024_1513311,,,33450 SKA3,,,
SKA2,2023_2024_1520964,2023_2024_1520964,,,39574 SKA2,,,
SKA2,2023_2024_1522668,2023_2024_1522668,,,39580 SKA2,,,
SKA3,2023_2024_1513167,2023_2024_1513167,,,33431 SKA3,,,
SKA3,2023_2024_1521262,2023_2024_1521262,,,30732/3 SKA3,,,
SKA3,2023_2024_1522548,2023_2024_1522548,,,30750/1 SKA3,,,
SKA3,2023_2024_1522843,2023_2024_1522843,,,30758/9 SKA3,,,
SKA2,2023_2024_1520815,2023_2024_1520815,,,39558 SKA2,,,
SKA2,2023_2024_1521592,2023_2024_1521592,,,33810 SKA2,,,
SKA3,2023_2024_1522444,2023_2024_1522444,,,33421 SKA3,,,
SKA2,2023_2024_1513370,2023_2024_1513370,,,39535 SKA2,,,
SKA2,2023_2024_1521286,2023_2024_1521286,,,32832 SKA2,,,
SKA1,2023_2024_1513145,2023_2024_1513145,,,33234/5 SKA1,,,
SKA2,2023_2024_1152748,2023_2024_1152748,,,32566 SKA2,,,
SKA2,2023_2024_943190,2023_2024_943190,,,39570 SKA2,,,
SKA2,2023_2024_1521350,2023_2024_1521350,,,39515 SKA2,,,
SKA2,2023_2024_1521370,2023_2024_1521370,,,39570 SKA2,,,
SKA1,2023_2024_1513467,2023_2024_1513467,,,33362/3 SKA1,,,
SKA1,2023_2024_930758,2023_2024_930758,,,33254/5 SKA1,,,
SKA2,2023_2024_1520943,2023_2024_1520943,,,39519 SKA2,,,
SKA2,2023_2024_1522580,2023_2024_1522580,,,39556 SKA2,,,
SKA2,2023_2024_1520889,2023_2024_1520889,,,39582 SKA2,,,
SKA3,2023_2024_943956,2023_2024_943956,,,30716/7 SKA3,,,
SKA2,2023_2024_1529103,2023_2024_1529103,,,33865 SKA2,,,
SKA2,2023_2024_1529233,2023_2024_1529233,,,33802 SKA2,,,
DUNAJEC,2023_2024_1522229,2023_2024_1522229,,,33136 DUNAJEC,,,
SKA2,2023_2024_1522987,2023_2024_1522987,,,39558 SKA2,,,
SKA2,2023_2024_1521083,2023_2024_1521083,,,23859 SKA2,,,
SKA2,2023_2024_1522648,2023_2024_1522648,,,39525 SKA2,,,
SKA2,2023_2024_1513373,2023_2024_1513373,,,39535 SKA2,,,
SKA3,2023_2024_1529753,2023_2024_1529753,,,30776/7 SKA3,,,
SKA1,2023_2024_1513475,2023_2024_1513475,,,33262 SKA1,,,
SKA3,2023_2024_1513198,2023_2024_1513198,,,33450 SKA3,,,
SKA3,2023_2024_1522213,2023_2024_1522213,,,33423 SKA3,,,
SKA3,2023_2024_1542304,2023_2024_1542304,,,30788/9 SKA3,,,
SKA3,2023_2024_1542301,2023_2024_1542301,,,30732/3 SKA3,,,
SKA1,2023_2024_1513344,2023_2024_1513344,,,33246/7 SKA1,,,
SKA1,2023_2024_931357,2023_2024_931357,,,33322/3 SKA1,,,
SKA1,2023_2024_1513531,2023_2024_1513531,,,33256/7 SKA1,,,
SKA2,2023_2024_1520779,2023_2024_1520779,,,23841 SKA2,,,
SKA2,2023_2024_1529159,2023_2024_1529159,,,39554 SKA2,,,
SKA2,2023_2024_1521030,2023_2024_1521030,,,23843 SKA2,,,
SKA3,2023_2024_1529933,2023_2024_1529933,,,30704/5 SKA3,,,
SKA3,2023_2024_944775,2023_2024_944775,,,33452 SKA3,,,
SKA2,2023_2024_1529616,2023_2024_1529616,,,23855 SKA2,,,
SKA2,2023_2024_1529866,2023_2024_1529866,,,39586 SKA2,,,
SKA3,2023_2024_1529928,2023_2024_1529928,,,30704/5 SKA3,,,
SKA3,2023_2024_1522236,2023_2024_1522236,,,33468 SKA3,,,
SKA3,2023_2024_1522743,2023_2024_1522743,,,30768/9 SKA3,,,
SKA2,2023_2024_1529219,2023_2024_1529219,,,32832 SKA2,,,
SKA3,2023_2024_1548184,2023_2024_1548184,,,30732/3 SKA3,,,
SKA1,2023_2024_1513054,2023_2024_1513054,,,33262 SKA1,,,
SKA2,2023_2024_1529236,2023_2024_1529236,,,33853 SKA2,,,
SKA2,2023_2024_1521279,2023_2024_1521279,,,32832 SKA2,,,
DUNAJEC,2023_2024_944855,2023_2024_944855,,,33127 DUNAJEC,,,
SKA1,2023_2024_930278,2023_2024_930278,,,33220/1 SKA1,,,
SKA1,2023_2024_931163,2023_2024_931163,,,33226/7 SKA1,,,
SKA2,2023_2024_1529033,2023_2024_1529033,,,33869 SKA2,,,
SKA2,2023_2024_1522329,2023_2024_1522329,,,39586 SKA2,,,
SKA2,2023_2024_1530386,2023_2024_1530386,,,39513 SKA2,,,
SKA2,2023_2024_1521629,2023_2024_1521629,,,33816 SKA2,,,
SKA2,2023_2024_1523039,2023_2024_1523039,,,39582 SKA2,,,
SKA2,2023_2024_1521082,2023_2024_1521082,,,23859 SKA2,,,
SKA2,2023_2024_1529172,2023_2024_1529172,,,33806 SKA2,,,
SKA2,2023_2024_943833,2023_2024_943833,,,39562 SKA2,,,
SKA3,2023_2024_1522450,2023_2024_1522450,,,33427 SKA3,,,
SKA3,2023_2024_944943,2023_2024_944943,,,33404/5 SKA3,,,
SKA1,2023_2024_1513047,2023_2024_1513047,,,33366/7 SKA1,,,
SKA2,2023_2024_1521436,2023_2024_1521436,,,39529 SKA2,,,
SKA2,2023_2024_1529097,2023_2024_1529097,,,39570 SKA2,,,
SKA3,2023_2024_1542315,2023_2024_1542315,,,30732/3 SKA3,,,
SKA1,2023_2024_941462,2023_2024_941462,,,33314/5 SKA1,,,
SKA3,2023_2024_1522725,2023_2024_1522725,,,30762/3 SKA3,,,
SKA3,2023_2024_1153232,2023_2024_1153232,,,30788/9 SKA3,,,
SKA1,2023_2024_930710,2023_2024_930710,,,33324/5 SKA1,,,
SKA1,2023_2024_1512930,2023_2024_1512930,,,33260/1 SKA1,,,
SKA2,2023_2024_1521451,2023_2024_1521451,,,39584 SKA2,,,
SKA2,2023_2024_1522924,2023_2024_1522924,,,39568 SKA2,,,
SKA1,2023_2024_1513253,2023_2024_1513253,,,33926 SKA1,,,
SKA1,2023_2024_930270,2023_2024_930270,,,33320/1 SKA1,,,
SKA1,2023_2024_1513235,2023_2024_1513235,,,33354 SKA1,,,
SKA3,2023_2024_1531597,2023_2024_1531597,,,30782/3 SKA3,,,
SKA3,2023_2024_1522559,2023_2024_1522559,,,30702/3 SKA3,,,
